loss_total,loss_clickbait,loss_kategori,epoch,step,loss,grad_norm,learning_rate,eval_loss,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
4.1839752197265625,1.78416109085083,2.3998141288757324,0.0,0,,,,,,,,,,,,
3.546417474746704,1.3610026836395264,2.1854147911071777,0.004201680672268907,1,,,,,,,,,,,,
3.801211357116699,1.5510849952697754,2.250126361846924,0.008403361344537815,2,,,,,,,,,,,,
3.3268821239471436,1.2979655265808105,2.028916597366333,0.012605042016806723,3,,,,,,,,,,,,
3.1802148818969727,1.21345853805542,1.9667562246322632,0.01680672268907563,4,,,,,,,,,,,,
3.0401620864868164,1.1324191093444824,1.9077428579330444,0.02100840336134454,5,,,,,,,,,,,,
3.036644458770752,1.1176083087921143,1.9190361499786377,0.025210084033613446,6,,,,,,,,,,,,
2.932096481323242,1.0040161609649658,1.9280802011489868,0.029411764705882353,7,,,,,,,,,,,,
2.489452362060547,0.8750931024551392,1.6143592596054077,0.03361344537815126,8,,,,,,,,,,,,
2.6584360599517822,0.9221952557563782,1.7362408638000488,0.037815126050420166,9,,,,,,,,,,,,
,,,0.04201680672268908,10,3.2195,11.605113983154297,1.9891956782713085e-05,,,,,,,,,
2.184002161026001,0.8363513350486755,1.3476507663726807,0.04201680672268908,10,,,,,,,,,,,,
2.3781564235687256,0.8192490339279175,1.558907389640808,0.046218487394957986,11,,,,,,,,,,,,
2.297921657562256,0.8393563032150269,1.458565354347229,0.05042016806722689,12,,,,,,,,,,,,
1.9321852922439575,0.6729621887207031,1.2592231035232544,0.0546218487394958,13,,,,,,,,,,,,
2.0466833114624023,0.5401885509490967,1.5064947605133057,0.058823529411764705,14,,,,,,,,,,,,
2.020995616912842,0.7684961557388306,1.2524993419647217,0.06302521008403361,15,,,,,,,,,,,,
2.0712814331054688,0.8577791452407837,1.2135021686553955,0.06722689075630252,16,,,,,,,,,,,,
1.9725775718688965,0.9277560114860535,1.0448216199874878,0.07142857142857142,17,,,,,,,,,,,,
1.6300609111785889,0.6218401193618774,1.0082207918167114,0.07563025210084033,18,,,,,,,,,,,,
1.6341416835784912,0.6780957579612732,0.956045925617218,0.07983193277310924,19,,,,,,,,,,,,
,,,0.08403361344537816,20,2.0168,9.572032928466797,1.9771908763505403e-05,,,,,,,,,
1.5469932556152344,0.6211555004119873,0.9258376955986023,0.08403361344537816,20,,,,,,,,,,,,
1.4847819805145264,0.5093209743499756,0.975460946559906,0.08823529411764706,21,,,,,,,,,,,,
1.3827664852142334,0.6682065725326538,0.7145598530769348,0.09243697478991597,22,,,,,,,,,,,,
1.5334551334381104,0.5251994729042053,1.0082556009292603,0.09663865546218488,23,,,,,,,,,,,,
1.5518388748168945,0.7904075980186462,0.7614312171936035,0.10084033613445378,24,,,,,,,,,,,,
1.6547141075134277,0.6602860689163208,0.9944280385971069,0.10504201680672269,25,,,,,,,,,,,,
1.2762115001678467,0.49581870436668396,0.7803928256034851,0.1092436974789916,26,,,,,,,,,,,,
1.1630529165267944,0.5364084839820862,0.6266444325447083,0.1134453781512605,27,,,,,,,,,,,,
1.269188642501831,0.5092179179191589,0.7599706649780273,0.11764705882352941,28,,,,,,,,,,,,
1.3856781721115112,0.6096494793891907,0.7760286927223206,0.12184873949579832,29,,,,,,,,,,,,
,,,0.12605042016806722,30,1.4249,9.290165901184082,1.965186074429772e-05,,,,,,,,,
1.1030619144439697,0.4963570833206177,0.6067047715187073,0.12605042016806722,30,,,,,,,,,,,,
1.139037847518921,0.5272014141082764,0.6118364930152893,0.13025210084033614,31,,,,,,,,,,,,
1.049694299697876,0.4804379940032959,0.5692563056945801,0.13445378151260504,32,,,,,,,,,,,,
1.3981114625930786,0.593818187713623,0.8042932748794556,0.13865546218487396,33,,,,,,,,,,,,
1.6699742078781128,0.6644805669784546,1.0054936408996582,0.14285714285714285,34,,,,,,,,,,,,
1.2647640705108643,0.47834181785583496,0.7864222526550293,0.14705882352941177,35,,,,,,,,,,,,
1.269020676612854,0.6484067440032959,0.6206139326095581,0.15126050420168066,36,,,,,,,,,,,,
1.2314900159835815,0.5773330330848694,0.6541569828987122,0.15546218487394958,37,,,,,,,,,,,,
1.1481314897537231,0.5161330103874207,0.6319984793663025,0.15966386554621848,38,,,,,,,,,,,,
1.0760200023651123,0.4692361056804657,0.606783926486969,0.1638655462184874,39,,,,,,,,,,,,
,,,0.16806722689075632,40,1.2349,10.888566017150879,1.9531812725090036e-05,,,,,,,,,
0.8320690393447876,0.36966538429260254,0.46240368485450745,0.16806722689075632,40,,,,,,,,,,,,
1.283793568611145,0.5900219678878784,0.6937716007232666,0.1722689075630252,41,,,,,,,,,,,,
1.181825876235962,0.5372968912124634,0.6445289850234985,0.17647058823529413,42,,,,,,,,,,,,
1.0801291465759277,0.505666196346283,0.5744629502296448,0.18067226890756302,43,,,,,,,,,,,,
