loss_total,loss_clickbait,loss_kategori,epoch,step,loss,grad_norm,learning_rate,eval_loss,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
3.755767345428467,1.5515354871749878,2.2042319774627686,0.0,0,,,,,,,,,,,,
3.5889525413513184,1.4606319665908813,2.1283206939697266,0.004201680672268907,1,,,,,,,,,,,,
3.4926085472106934,1.4414879083633423,2.0511205196380615,0.008403361344537815,2,,,,,,,,,,,,
3.0039639472961426,1.090572714805603,1.913391351699829,0.012605042016806723,3,,,,,,,,,,,,
2.8197720050811768,1.0024909973144531,1.8172810077667236,0.01680672268907563,4,,,,,,,,,,,,
2.8600430488586426,0.9610986709594727,1.8989444971084595,0.02100840336134454,5,,,,,,,,,,,,
2.707780122756958,0.8971819281578064,1.8105982542037964,0.025210084033613446,6,,,,,,,,,,,,
2.5701560974121094,0.7352646589279175,1.8348913192749023,0.029411764705882353,7,,,,,,,,,,,,
2.289357900619507,0.9552568793296814,1.3341009616851807,0.03361344537815126,8,,,,,,,,,,,,
2.020054578781128,0.6949167847633362,1.3251378536224365,0.037815126050420166,9,,,,,,,,,,,,
,,,0.04201680672268908,10,2.9108,9.050597190856934,1.974789915966387e-05,,,,,,,,,
1.766827940940857,0.736344575881958,1.030483365058899,0.04201680672268908,10,,,,,,,,,,,,
1.9455277919769287,0.7518792152404785,1.1936485767364502,0.046218487394957986,11,,,,,,,,,,,,
2.18345308303833,0.9266675710678101,1.2567856311798096,0.05042016806722689,12,,,,,,,,,,,,
1.7794486284255981,0.6319118738174438,1.1475367546081543,0.0546218487394958,13,,,,,,,,,,,,
1.6393837928771973,0.5277503132820129,1.111633539199829,0.058823529411764705,14,,,,,,,,,,,,
1.582295298576355,0.6369053721427917,0.9453899264335632,0.06302521008403361,15,,,,,,,,,,,,
1.763312816619873,0.8840236663818359,0.8792891502380371,0.06722689075630252,16,,,,,,,,,,,,
1.7594847679138184,0.7925668954849243,0.9669179320335388,0.07142857142857142,17,,,,,,,,,,,,
1.321677327156067,0.49462440609931946,0.827052891254425,0.07563025210084033,18,,,,,,,,,,,,
1.3303799629211426,0.579724133014679,0.7506557703018188,0.07983193277310924,19,,,,,,,,,,,,
,,,0.08403361344537816,20,1.7072,8.540454864501953,1.946778711484594e-05,,,,,,,,,
1.4959135055541992,0.6482886075973511,0.8476249575614929,0.08403361344537816,20,,,,,,,,,,,,
1.1017335653305054,0.43337276577949524,0.6683607697486877,0.08823529411764706,21,,,,,,,,,,,,
1.1658375263214111,0.5630543231964111,0.6027832627296448,0.09243697478991597,22,,,,,,,,,,,,
1.3052902221679688,0.44591018557548523,0.8593800067901611,0.09663865546218488,23,,,,,,,,,,,,
1.1906923055648804,0.621473491191864,0.5692188143730164,0.10084033613445378,24,,,,,,,,,,,,
1.4996685981750488,0.6332230567932129,0.8664456009864807,0.10504201680672269,25,,,,,,,,,,,,
0.9853257536888123,0.4192795753479004,0.5660461783409119,0.1092436974789916,26,,,,,,,,,,,,
1.0109350681304932,0.38580816984176636,0.625126838684082,0.1134453781512605,27,,,,,,,,,,,,
1.0857347249984741,0.4793550372123718,0.6063796877861023,0.11764705882352941,28,,,,,,,,,,,,
1.11918044090271,0.4392629861831665,0.6799175143241882,0.12184873949579832,29,,,,,,,,,,,,
,,,0.12605042016806722,30,1.196,8.984882354736328,1.9187675070028013e-05,,,,,,,,,
0.911435604095459,0.40867483615875244,0.5027607679367065,0.12605042016806722,30,,,,,,,,,,,,
1.1002960205078125,0.4896916151046753,0.6106043457984924,0.13025210084033614,31,,,,,,,,,,,,
0.889346718788147,0.5244717597961426,0.3648749589920044,0.13445378151260504,32,,,,,,,,,,,,
0.9944236278533936,0.44072893261909485,0.5536947250366211,0.13865546218487396,33,,,,,,,,,,,,
1.3992810249328613,0.550528883934021,0.8487522006034851,0.14285714285714285,34,,,,,,,,,,,,
1.181039571762085,0.4818918704986572,0.699147641658783,0.14705882352941177,35,,,,,,,,,,,,
1.0580501556396484,0.5459808111190796,0.5120694041252136,0.15126050420168066,36,,,,,,,,,,,,
1.1377040147781372,0.4557770788669586,0.6819269061088562,0.15546218487394958,37,,,,,,,,,,,,
1.1064525842666626,0.5521693229675293,0.5542832612991333,0.15966386554621848,38,,,,,,,,,,,,
1.1260910034179688,0.5465319752693176,0.5795590877532959,0.1638655462184874,39,,,,,,,,,,,,
,,,0.16806722689075632,40,1.0904,12.235054969787598,1.8907563025210086e-05,,,,,,,,,
0.7117977142333984,0.3577118515968323,0.3540858328342438,0.16806722689075632,40,,,,,,,,,,,,
0.9904568195343018,0.5551380515098572,0.4353187382221222,0.1722689075630252,41,,,,,,,,,,,,
1.0110106468200684,0.4791795611381531,0.5318310260772705,0.17647058823529413,42,,,,,,,,,,,,
0.9439444541931152,0.3870258033275604,0.5569186210632324,0.18067226890756302,43,,,,,,,,,,,,
0.9919618368148804,0.5447824001312256,0.4471794664859772,0.18487394957983194,44,,,,,,,,,,,,
0.9556731581687927,0.4017842411994934,0.5538889169692993,0.18907563025210083,45,,,,,,,,,,,,
0.803054928779602,0.4182540476322174,0.38480091094970703,0.19327731092436976,46,,,,,,,,,,,,
1.2721927165985107,0.701459527015686,0.5707331895828247,0.19747899159663865,47,,,,,,,,,,,,
0.7639193534851074,0.2613655626773834,0.5025537610054016,0.20168067226890757,48,,,,,,,,,,,,
0.9232758283615112,0.3052864372730255,0.6179893612861633,0.20588235294117646,49,,,,,,,,,,,,
,,,0.21008403361344538,50,0.9367,7.349748611450195,1.862745098039216e-05,,,,,,,,,
0.5539430379867554,0.18874165415763855,0.3652014136314392,0.21008403361344538,50,,,,,,,,,,,,
0.8281779885292053,0.37459588050842285,0.45358210802078247,0.21008403361344538,50,,,,,,,,,,,,
0.9048501253128052,0.38997629284858704,0.5148738622665405,0.21008403361344538,50,,,,,,,,,,,,
1.082280158996582,0.53377765417099,0.5485025644302368,0.21008403361344538,50,,,,,,,,,,,,
0.7621098756790161,0.3024514615535736,0.4596584141254425,0.21008403361344538,50,,,,,,,,,,,,
0.7732031345367432,0.4411095380783081,0.33209356665611267,0.21008403361344538,50,,,,,,,,,,,,
0.6831794381141663,0.2473393827676773,0.43584007024765015,0.21008403361344538,50,,,,,,,,,,,,
0.7813476920127869,0.4195687174797058,0.36177897453308105,0.21008403361344538,50,,,,,,,,,,,,
0.6011747121810913,0.21560010313987732,0.3855746388435364,0.21008403361344538,50,,,,,,,,,,,,
0.8737903237342834,0.44025930762290955,0.4335310161113739,0.21008403361344538,50,,,,,,,,,,,,
0.8073822259902954,0.46285349130630493,0.3445287048816681,0.21008403361344538,50,,,,,,,,,,,,
0.7714775800704956,0.35352012515068054,0.41795745491981506,0.21008403361344538,50,,,,,,,,,,,,
0.6771694421768188,0.28494927287101746,0.3922201693058014,0.21008403361344538,50,,,,,,,,,,,,
0.7780541181564331,0.4146072566509247,0.3634468615055084,0.21008403361344538,50,,,,,,,,,,,,
0.6838833689689636,0.2771202623844147,0.40676310658454895,0.21008403361344538,50,,,,,,,,,,,,
1.0413964986801147,0.5049811005592346,0.5364153981208801,0.21008403361344538,50,,,,,,,,,,,,
1.059069037437439,0.37202703952789307,0.6870419979095459,0.21008403361344538,50,,,,,,,,,,,,
1.0446196794509888,0.41662463545799255,0.6279950141906738,0.21008403361344538,50,,,,,,,,,,,,
0.7472074627876282,0.344990074634552,0.40221738815307617,0.21008403361344538,50,,,,,,,,,,,,
1.0157380104064941,0.5262849926948547,0.4894530177116394,0.21008403361344538,50,,,,,,,,,,,,
1.2691433429718018,0.5728240013122559,0.6963192820549011,0.21008403361344538,50,,,,,,,,,,,,
0.791771411895752,0.3514591455459595,0.4403122365474701,0.21008403361344538,50,,,,,,,,,,,,
1.0327796936035156,0.42524194717407227,0.6075377464294434,0.21008403361344538,50,,,,,,,,,,,,
0.6050238609313965,0.27185574173927307,0.3331681191921234,0.21008403361344538,50,,,,,,,,,,,,
1.1304963827133179,0.5831798315048218,0.5473165512084961,0.21008403361344538,50,,,,,,,,,,,,
0.7629621624946594,0.3109939992427826,0.45196816325187683,0.21008403361344538,50,,,,,,,,,,,,
0.7313225269317627,0.31679704785346985,0.41452544927597046,0.21008403361344538,50,,,,,,,,,,,,
0.673376202583313,0.31481876969337463,0.35855740308761597,0.21008403361344538,50,,,,,,,,,,,,
1.137546181678772,0.4976211488246918,0.6399250030517578,0.21008403361344538,50,,,,,,,,,,,,
0.774117112159729,0.2749752402305603,0.4991418421268463,0.21008403361344538,50,,,,,,,,,,,,
0.8813070058822632,0.4067534804344177,0.47455349564552307,0.21008403361344538,50,,,,,,,,,,,,
0.9331649541854858,0.4174828827381134,0.51568204164505,0.21008403361344538,50,,,,,,,,,,,,
0.806740939617157,0.3845663368701935,0.4221746027469635,0.21008403361344538,50,,,,,,,,,,,,
0.8243440985679626,0.31571030616760254,0.5086337924003601,0.21008403361344538,50,,,,,,,,,,,,
1.1270992755889893,0.654553234577179,0.4725460112094879,0.21008403361344538,50,,,,,,,,,,,,
0.8110314607620239,0.3495922386646271,0.46143925189971924,0.21008403361344538,50,,,,,,,,,,,,
0.6827353239059448,0.313907265663147,0.36882805824279785,0.21008403361344538,50,,,,,,,,,,,,
0.8487657308578491,0.37434276938438416,0.47442296147346497,0.21008403361344538,50,,,,,,,,,,,,
0.6039749383926392,0.2569054365158081,0.34706947207450867,0.21008403361344538,50,,,,,,,,,,,,
0.9299010038375854,0.46022164821624756,0.4696793556213379,0.21008403361344538,50,,,,,,,,,,,,
