loss_total,loss_clickbait,loss_kategori,epoch,step,loss,grad_norm,learning_rate,eval_loss,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
3.6828508377075195,1.4127459526062012,2.2701048851013184,0.0,0,,,,,,,,,,,,
3.652411937713623,1.4360884428024292,2.2163233757019043,0.004201680672268907,1,,,,,,,,,,,,
3.3911356925964355,1.3119429349899292,2.079192876815796,0.008403361344537815,2,,,,,,,,,,,,
2.9761710166931152,1.0787171125411987,1.897454023361206,0.012605042016806723,3,,,,,,,,,,,,
2.8347902297973633,1.0295213460922241,1.8052687644958496,0.01680672268907563,4,,,,,,,,,,,,
2.6260972023010254,0.8704310655593872,1.7556661367416382,0.02100840336134454,5,,,,,,,,,,,,
2.465449333190918,0.8372109532356262,1.6282384395599365,0.025210084033613446,6,,,,,,,,,,,,
2.315199375152588,0.7453975677490234,1.569801926612854,0.029411764705882353,7,,,,,,,,,,,,
2.205843448638916,0.9046503305435181,1.3011932373046875,0.03361344537815126,8,,,,,,,,,,,,
2.0159411430358887,0.7269831895828247,1.2889580726623535,0.037815126050420166,9,,,,,,,,,,,,
,,,0.04201680672268908,10,2.8166,9.713839530944824,1.9891956782713085e-05,,,,,,,,,
1.6235854625701904,0.7283117175102234,0.895273745059967,0.04201680672268908,10,,,,,,,,,,,,
1.7823526859283447,0.6971611380577087,1.0851914882659912,0.046218487394957986,11,,,,,,,,,,,,
1.8506536483764648,0.7232334613800049,1.12742018699646,0.05042016806722689,12,,,,,,,,,,,,
1.527565598487854,0.5139037370681763,1.0136618614196777,0.0546218487394958,13,,,,,,,,,,,,
1.6357545852661133,0.49781814217567444,1.1379364728927612,0.058823529411764705,14,,,,,,,,,,,,
1.6009457111358643,0.6372863054275513,0.9636594653129578,0.06302521008403361,15,,,,,,,,,,,,
1.6367014646530151,0.7399793863296509,0.8967220783233643,0.06722689075630252,16,,,,,,,,,,,,
1.6423866748809814,0.7328016757965088,0.9095850586891174,0.07142857142857142,17,,,,,,,,,,,,
1.3339922428131104,0.4734742343425751,0.8605180382728577,0.07563025210084033,18,,,,,,,,,,,,
1.1641358137130737,0.4978260397911072,0.6663097739219666,0.07983193277310924,19,,,,,,,,,,,,
,,,0.08403361344537816,20,1.5798,8.094889640808105,1.9771908763505403e-05,,,,,,,,,
1.3798134326934814,0.5331450700759888,0.8466683626174927,0.08403361344537816,20,,,,,,,,,,,,
